x	xend	y	yend	key	showSelected1
-16.1666666666667	-36	-5.65	-5.35	42 32	43
1.83333333333331	-36	-5.65	-5.35	43 32	43
-70.1666666666667	-66	-5.65	-5.35	44 18	43
-58.1666666666667	-66	-5.65	-5.35	45 18	43
-83.6666666666667	-70.1666666666667	-6.65	-6.35	46 44	43
-69.6666666666667	-70.1666666666667	-6.65	-6.35	47 44	43
32.375	41.375	-4.65	-4.35	48 38	43
50.375	41.375	-4.65	-4.35	49 38	43
19.625	32.375	-5.65	-5.35	50 48	43
36.625	32.375	-5.65	-5.35	51 48	43
48.625	23.25	-2.65	-2.35	52 9	43
60.625	23.25	-2.65	-2.35	53 9	43
-46.1666666666667	-51	-5.65	-5.35	54 19	43
-34.1666666666667	-51	-5.65	-5.35	55 19	43
-147.5	-142.166666666667	-6.65	-6.35	56 23	43
-135.5	-142.166666666667	-6.65	-6.35	57 23	43
-34.625	-30.375	-3.65	-3.35	58 24	43
-22.625	-30.375	-3.65	-3.35	59 24	43
-177.5	-159.166666666667	-6.65	-6.35	60 22	43
-159.5	-159.166666666667	-6.65	-6.35	61 22	43
12.625	19.625	-6.65	-6.35	62 50	43
26.625	19.625	-6.65	-6.35	63 50	43
-93	-79.625	-4.65	-4.35	64 13	43
-81	-79.625	-4.65	-4.35	65 13	43
-154.75	-148.75	-10.65	-10.35	66 36	43
-142.75	-148.75	-10.65	-10.35	67 36	43
-57.6666666666667	-58.1666666666667	-6.65	-6.35	68 45	43
-45.6666666666667	-58.1666666666667	-6.65	-6.35	69 45	43
-89.6666666666667	-83.6666666666667	-7.65	-7.35	70 46	43
-77.6666666666667	-83.6666666666667	-7.65	-7.35	71 46	43
-22.1666666666667	-16.1666666666667	-6.65	-6.35	72 42	43
-10.1666666666667	-16.1666666666667	-6.65	-6.35	73 42	43
48.625	50.375	-5.65	-5.35	74 49	43
60.625	50.375	-5.65	-5.35	75 49	43
-186	-177.5	-7.65	-7.35	76 60	43
-169	-177.5	-7.65	-7.35	77 60	43
-192	-186	-8.65	-8.35	78 76	43
-180	-186	-8.65	-8.35	79 76	43
-186	-180	-9.65	-9.35	80 79	43
-174	-180	-9.65	-9.35	81 79	43
-94.1666666666667	-81	-5.65	-5.35	82 65	43
-82.1666666666667	-81	-5.65	-5.35	83 65	43
6.62499999999999	12.625	-7.65	-7.35	84 62	43
18.625	12.625	-7.65	-7.35	85 62	43
-10.625	-7.37500000000001	-3.65	-3.35	86 25	43
1.37499999999999	-7.37500000000001	-3.65	-3.35	87 25	43
-9	0	-0.65	-0.35	2 1	44
9	0	-0.65	-0.35	3 1	44
-20.75	-9	-1.65	-1.35	4 2	44
-8.75	-9	-1.65	-1.35	5 2	44
-72.375	-20.75	-2.65	-2.35	6 4	44
-53.375	-20.75	-2.65	-2.35	7 4	44
6.25	9	-1.65	-1.35	8 3	44
23.25	9	-1.65	-1.35	9 3	44
-61.625	-53.375	-3.65	-3.35	10 7	44
-46.625	-53.375	-3.65	-3.35	11 7	44
-101.625	-72.375	-3.65	-3.35	12 6	44
-79.625	-72.375	-3.65	-3.35	13 6	44
-124	-101.625	-4.65	-4.35	14 12	44
-107	-101.625	-4.65	-4.35	15 12	44
-125.84375	-107	-5.65	-5.35	16 15	44
-108.84375	-107	-5.65	-5.35	17 15	44
-66	-61.625	-4.65	-4.35	18 10	44
-51	-61.625	-4.65	-4.35	19 10	44
17.625	6.25	-2.65	-2.35	20 8	44
36.625	6.25	-2.65	-2.35	21 8	44
-161.84375	-124	-5.65	-5.35	22 14	44
-144.84375	-124	-5.65	-5.35	23 14	44
-30.375	-8.75	-2.65	-2.35	24 5	44
-7.37500000000001	-8.75	-2.65	-2.35	25 5	44
13.375	17.625	-3.65	-3.35	26 20	44
25.375	17.625	-3.65	-3.35	27 20	44
-128.010416666667	-125.84375	-6.65	-6.35	28 16	44
-114.010416666667	-125.84375	-6.65	-6.35	29 16	44
-136.010416666667	-128.010416666667	-7.65	-7.35	30 28	44
-120.010416666667	-128.010416666667	-7.65	-7.35	31 28	44
-36	-46.625	-4.65	-4.35	32 11	44
-21	-46.625	-4.65	-4.35	33 11	44
-148.260416666667	-136.010416666667	-8.65	-8.35	34 30	44
-133.260416666667	-136.010416666667	-8.65	-8.35	35 30	44
-155.260416666667	-148.260416666667	-9.65	-9.35	36 34	44
-141.260416666667	-148.260416666667	-9.65	-9.35	37 34	44
41.375	36.625	-3.65	-3.35	38 21	44
57.375	36.625	-3.65	-3.35	39 21	44
-121.260416666667	-120.010416666667	-8.65	-8.35	40 31	44
-109.260416666667	-120.010416666667	-8.65	-8.35	41 31	44
-14.84375	-36	-5.65	-5.35	42 32	44
3.15624999999999	-36	-5.65	-5.35	43 32	44
-68.84375	-66	-5.65	-5.35	44 18	44
-56.84375	-66	-5.65	-5.35	45 18	44
-76.0104166666667	-68.84375	-6.65	-6.35	46 44	44
-62.0104166666667	-68.84375	-6.65	-6.35	47 44	44
32.375	41.375	-4.65	-4.35	48 38	44
50.375	41.375	-4.65	-4.35	49 38	44
20.15625	32.375	-5.65	-5.35	50 48	44
37.15625	32.375	-5.65	-5.35	51 48	44
48.625	23.25	-2.65	-2.35	52 9	44
60.625	23.25	-2.65	-2.35	53 9	44
-44.84375	-51	-5.65	-5.35	54 19	44
-32.84375	-51	-5.65	-5.35	55 19	44
-154.010416666667	-144.84375	-6.65	-6.35	56 23	44
-142.010416666667	-144.84375	-6.65	-6.35	57 23	44
-34.625	-30.375	-3.65	-3.35	58 24	44
-22.625	-30.375	-3.65	-3.35	59 24	44
-184.010416666667	-161.84375	-6.65	-6.35	60 22	44
-166.010416666667	-161.84375	-6.65	-6.35	61 22	44
13.15625	20.15625	-6.65	-6.35	62 50	44
27.15625	20.15625	-6.65	-6.35	63 50	44
-93	-79.625	-4.65	-4.35	64 13	44
-81	-79.625	-4.65	-4.35	65 13	44
-161.260416666667	-155.260416666667	-10.65	-10.35	66 36	44
-149.260416666667	-155.260416666667	-10.65	-10.35	67 36	44
-50.0104166666667	-56.84375	-6.65	-6.35	68 45	44
-38.0104166666667	-56.84375	-6.65	-6.35	69 45	44
-82.0104166666667	-76.0104166666667	-7.65	-7.35	70 46	44
-70.0104166666667	-76.0104166666667	-7.65	-7.35	71 46	44
-20.84375	-14.84375	-6.65	-6.35	72 42	44
-8.84375000000002	-14.84375	-6.65	-6.35	73 42	44
49.15625	50.375	-5.65	-5.35	74 49	44
61.15625	50.375	-5.65	-5.35	75 49	44
-192.510416666667	-184.010416666667	-7.65	-7.35	76 60	44
-175.510416666667	-184.010416666667	-7.65	-7.35	77 60	44
-198.510416666667	-192.510416666667	-8.65	-8.35	78 76	44
-186.510416666667	-192.510416666667	-8.65	-8.35	79 76	44
-192.510416666667	-186.510416666667	-9.65	-9.35	80 79	44
-180.510416666667	-186.510416666667	-9.65	-9.35	81 79	44
-94.84375	-81	-5.65	-5.35	82 65	44
-80.84375	-81	-5.65	-5.35	83 65	44
7.15624999999999	13.15625	-7.65	-7.35	84 62	44
19.15625	13.15625	-7.65	-7.35	85 62	44
-10.625	-7.37500000000001	-3.65	-3.35	86 25	44
1.37499999999999	-7.37500000000001	-3.65	-3.35	87 25	44
-102.010416666667	-94.84375	-6.65	-6.35	88 82	44
-90.0104166666667	-94.84375	-6.65	-6.35	89 82	44
-9	0	-0.65	-0.35	2 1	45
9	0	-0.65	-0.35	3 1	45
-20.75	-9	-1.65	-1.35	4 2	45
-8.75	-9	-1.65	-1.35	5 2	45
-72.375	-20.75	-2.65	-2.35	6 4	45
-53.375	-20.75	-2.65	-2.35	7 4	45
6.25	9	-1.65	-1.35	8 3	45
23.25	9	-1.65	-1.35	9 3	45
-61.625	-53.375	-3.65	-3.35	10 7	45
-46.625	-53.375	-3.65	-3.35	11 7	45
-101.625	-72.375	-3.65	-3.35	12 6	45
-79.625	-72.375	-3.65	-3.35	13 6	45
-124	-101.625	-4.65	-4.35	14 12	45
-107	-101.625	-4.65	-4.35	15 12	45
-125.84375	-107	-5.65	-5.35	16 15	45
-108.84375	-107	-5.65	-5.35	17 15	45
-66	-61.625	-4.65	-4.35	18 10	45
-51	-61.625	-4.65	-4.35	19 10	45
17.625	6.25	-2.65	-2.35	20 8	45
36.625	6.25	-2.65	-2.35	21 8	45
-161.84375	-124	-5.65	-5.35	22 14	45
-144.84375	-124	-5.65	-5.35	23 14	45
-30.375	-8.75	-2.65	-2.35	24 5	45
-7.37500000000001	-8.75	-2.65	-2.35	25 5	45
13.375	17.625	-3.65	-3.35	26 20	45
25.375	17.625	-3.65	-3.35	27 20	45
-126.760416666667	-125.84375	-6.65	-6.35	28 16	45
-112.760416666667	-125.84375	-6.65	-6.35	29 16	45
-134.760416666667	-126.760416666667	-7.65	-7.35	30 28	45
-118.760416666667	-126.760416666667	-7.65	-7.35	31 28	45
-36	-46.625	-4.65	-4.35	32 11	45
-21	-46.625	-4.65	-4.35	33 11	45
-147.010416666667	-134.760416666667	-8.65	-8.35	34 30	45
-132.010416666667	-134.760416666667	-8.65	-8.35	35 30	45
-154.010416666667	-147.010416666667	-9.65	-9.35	36 34	45
-140.010416666667	-147.010416666667	-9.65	-9.35	37 34	45
41.375	36.625	-3.65	-3.35	38 21	45
57.375	36.625	-3.65	-3.35	39 21	45
-120.010416666667	-118.760416666667	-8.65	-8.35	40 31	45
-108.010416666667	-118.760416666667	-8.65	-8.35	41 31	45
-14.84375	-36	-5.65	-5.35	42 32	45
3.15624999999999	-36	-5.65	-5.35	43 32	45
-68.84375	-66	-5.65	-5.35	44 18	45
-56.84375	-66	-5.65	-5.35	45 18	45
-74.7604166666667	-68.84375	-6.65	-6.35	46 44	45
-60.7604166666667	-68.84375	-6.65	-6.35	47 44	45
32.375	41.375	-4.65	-4.35	48 38	45
50.375	41.375	-4.65	-4.35	49 38	45
20.15625	32.375	-5.65	-5.35	50 48	45
37.15625	32.375	-5.65	-5.35	51 48	45
48.625	23.25	-2.65	-2.35	52 9	45
60.625	23.25	-2.65	-2.35	53 9	45
-44.84375	-51	-5.65	-5.35	54 19	45
-32.84375	-51	-5.65	-5.35	55 19	45
-155.760416666667	-144.84375	-6.65	-6.35	56 23	45
-140.760416666667	-144.84375	-6.65	-6.35	57 23	45
-34.625	-30.375	-3.65	-3.35	58 24	45
-22.625	-30.375	-3.65	-3.35	59 24	45
-188.760416666667	-161.84375	-6.65	-6.35	60 22	45
-170.760416666667	-161.84375	-6.65	-6.35	61 22	45
13.15625	20.15625	-6.65	-6.35	62 50	45
27.15625	20.15625	-6.65	-6.35	63 50	45
-93	-79.625	-4.65	-4.35	64 13	45
-81	-79.625	-4.65	-4.35	65 13	45
-160.010416666667	-154.010416666667	-10.65	-10.35	66 36	45
-148.010416666667	-154.010416666667	-10.65	-10.35	67 36	45
-48.7604166666667	-56.84375	-6.65	-6.35	68 45	45
-36.7604166666667	-56.84375	-6.65	-6.35	69 45	45
-80.7604166666667	-74.7604166666667	-7.65	-7.35	70 46	45
-68.7604166666667	-74.7604166666667	-7.65	-7.35	71 46	45
-20.84375	-14.84375	-6.65	-6.35	72 42	45
-8.84375000000002	-14.84375	-6.65	-6.35	73 42	45
49.15625	50.375	-5.65	-5.35	74 49	45
61.15625	50.375	-5.65	-5.35	75 49	45
-197.260416666667	-188.760416666667	-7.65	-7.35	76 60	45
-180.260416666667	-188.760416666667	-7.65	-7.35	77 60	45
-203.260416666667	-197.260416666667	-8.65	-8.35	78 76	45
-191.260416666667	-197.260416666667	-8.65	-8.35	79 76	45
-197.260416666667	-191.260416666667	-9.65	-9.35	80 79	45
-185.260416666667	-191.260416666667	-9.65	-9.35	81 79	45
-94.84375	-81	-5.65	-5.35	82 65	45
-80.84375	-81	-5.65	-5.35	83 65	45
7.15624999999999	13.15625	-7.65	-7.35	84 62	45
19.15625	13.15625	-7.65	-7.35	85 62	45
-10.625	-7.37500000000001	-3.65	-3.35	86 25	45
1.37499999999999	-7.37500000000001	-3.65	-3.35	87 25	45
-100.760416666667	-94.84375	-6.65	-6.35	88 82	45
-88.7604166666667	-94.84375	-6.65	-6.35	89 82	45
-161.760416666667	-155.760416666667	-7.65	-7.35	90 56	45
-149.760416666667	-155.760416666667	-7.65	-7.35	91 56	45
-9	0	-0.65	-0.35	2 1	46
9	0	-0.65	-0.35	3 1	46
-20.75	-9	-1.65	-1.35	4 2	46
-8.75	-9	-1.65	-1.35	5 2	46
-72.375	-20.75	-2.65	-2.35	6 4	46
-53.375	-20.75	-2.65	-2.35	7 4	46
6.25	9	-1.65	-1.35	8 3	46
23.25	9	-1.65	-1.35	9 3	46
-61.7083333333334	-53.375	-3.65	-3.35	10 7	46
-46.7083333333334	-53.375	-3.65	-3.35	11 7	46
-101.708333333333	-72.375	-3.65	-3.35	12 6	46
-79.7083333333334	-72.375	-3.65	-3.35	13 6	46
-124.083333333333	-101.708333333333	-4.65	-4.35	14 12	46
-107.083333333333	-101.708333333333	-4.65	-4.35	15 12	46
-127.177083333333	-107.083333333333	-5.65	-5.35	16 15	46
-110.177083333333	-107.083333333333	-5.65	-5.35	17 15	46
-66.0833333333333	-61.7083333333334	-4.65	-4.35	18 10	46
-51.0833333333334	-61.7083333333334	-4.65	-4.35	19 10	46
17.625	6.25	-2.65	-2.35	20 8	46
36.625	6.25	-2.65	-2.35	21 8	46
-163.177083333333	-124.083333333333	-5.65	-5.35	22 14	46
-146.177083333333	-124.083333333333	-5.65	-5.35	23 14	46
-30.375	-8.75	-2.65	-2.35	24 5	46
-7.37500000000001	-8.75	-2.65	-2.35	25 5	46
13.2916666666667	17.625	-3.65	-3.35	26 20	46
25.2916666666667	17.625	-3.65	-3.35	27 20	46
-128.09375	-127.177083333333	-6.65	-6.35	28 16	46
-114.09375	-127.177083333333	-6.65	-6.35	29 16	46
-136.09375	-128.09375	-7.65	-7.35	30 28	46
-120.09375	-128.09375	-7.65	-7.35	31 28	46
-36.0833333333334	-46.7083333333334	-4.65	-4.35	32 11	46
-21.0833333333334	-46.7083333333334	-4.65	-4.35	33 11	46
-148.34375	-136.09375	-8.65	-8.35	34 30	46
-133.34375	-136.09375	-8.65	-8.35	35 30	46
-155.34375	-148.34375	-9.65	-9.35	36 34	46
-141.34375	-148.34375	-9.65	-9.35	37 34	46
41.2916666666667	36.625	-3.65	-3.35	38 21	46
58.2916666666667	36.625	-3.65	-3.35	39 21	46
-121.34375	-120.09375	-8.65	-8.35	40 31	46
-109.34375	-120.09375	-8.65	-8.35	41 31	46
-16.1770833333334	-36.0833333333334	-5.65	-5.35	42 32	46
1.82291666666666	-36.0833333333334	-5.65	-5.35	43 32	46
-70.1770833333333	-66.0833333333333	-5.65	-5.35	44 18	46
-58.1770833333334	-66.0833333333333	-5.65	-5.35	45 18	46
-76.09375	-70.1770833333333	-6.65	-6.35	46 44	46
-62.09375	-70.1770833333333	-6.65	-6.35	47 44	46
27.2916666666667	41.2916666666667	-4.65	-4.35	48 38	46
45.2916666666667	41.2916666666667	-4.65	-4.35	49 38	46
18.8229166666667	27.2916666666667	-5.65	-5.35	50 48	46
35.8229166666667	27.2916666666667	-5.65	-5.35	51 48	46
48.625	23.25	-2.65	-2.35	52 9	46
60.625	23.25	-2.65	-2.35	53 9	46
-46.1770833333334	-51.0833333333334	-5.65	-5.35	54 19	46
-34.1770833333333	-51.0833333333334	-5.65	-5.35	55 19	46
-157.09375	-146.177083333333	-6.65	-6.35	56 23	46
-142.09375	-146.177083333333	-6.65	-6.35	57 23	46
-34.7083333333333	-30.375	-3.65	-3.35	58 24	46
-22.7083333333333	-30.375	-3.65	-3.35	59 24	46
-190.09375	-163.177083333333	-6.65	-6.35	60 22	46
-172.09375	-163.177083333333	-6.65	-6.35	61 22	46
11.8229166666667	18.8229166666667	-6.65	-6.35	62 50	46
25.8229166666667	18.8229166666667	-6.65	-6.35	63 50	46
-93.0833333333334	-79.7083333333334	-4.65	-4.35	64 13	46
-81.0833333333333	-79.7083333333334	-4.65	-4.35	65 13	46
-161.34375	-155.34375	-10.65	-10.35	66 36	46
-149.34375	-155.34375	-10.65	-10.35	67 36	46
-50.09375	-58.1770833333334	-6.65	-6.35	68 45	46
-38.0937500000001	-58.1770833333334	-6.65	-6.35	69 45	46
-82.09375	-76.09375	-7.65	-7.35	70 46	46
-70.09375	-76.09375	-7.65	-7.35	71 46	46
-22.1770833333334	-16.1770833333334	-6.65	-6.35	72 42	46
-10.1770833333334	-16.1770833333334	-6.65	-6.35	73 42	46
47.8229166666667	45.2916666666667	-5.65	-5.35	74 49	46
59.8229166666667	45.2916666666667	-5.65	-5.35	75 49	46
-198.59375	-190.09375	-7.65	-7.35	76 60	46
-181.59375	-190.09375	-7.65	-7.35	77 60	46
-204.59375	-198.59375	-8.65	-8.35	78 76	46
-192.59375	-198.59375	-8.65	-8.35	79 76	46
-198.59375	-192.59375	-9.65	-9.35	80 79	46
-186.59375	-192.59375	-9.65	-9.35	81 79	46
-96.1770833333333	-81.0833333333333	-5.65	-5.35	82 65	46
-82.1770833333333	-81.0833333333333	-5.65	-5.35	83 65	46
5.82291666666666	11.8229166666667	-7.65	-7.35	84 62	46
17.8229166666667	11.8229166666667	-7.65	-7.35	85 62	46
-10.7083333333333	-7.37500000000001	-3.65	-3.35	86 25	46
1.29166666666666	-7.37500000000001	-3.65	-3.35	87 25	46
-102.09375	-96.1770833333333	-6.65	-6.35	88 82	46
-90.09375	-96.1770833333333	-6.65	-6.35	89 82	46
-163.09375	-157.09375	-7.65	-7.35	90 56	46
-151.09375	-157.09375	-7.65	-7.35	91 56	46
57.2916666666667	58.2916666666667	-4.65	-4.35	92 39	46
69.2916666666667	58.2916666666667	-4.65	-4.35	93 39	46
-9	0	-0.65	-0.35	2 1	47
9	0	-0.65	-0.35	3 1	47
-20.75	-9	-1.65	-1.35	4 2	47
-8.75	-9	-1.65	-1.35	5 2	47
-72.375	-20.75	-2.65	-2.35	6 4	47
-53.375	-20.75	-2.65	-2.35	7 4	47
6.25	9	-1.65	-1.35	8 3	47
23.25	9	-1.65	-1.35	9 3	47
-61.7083333333334	-53.375	-3.65	-3.35	10 7	47
-46.7083333333334	-53.375	-3.65	-3.35	11 7	47
-101.708333333333	-72.375	-3.65	-3.35	12 6	47
-79.7083333333334	-72.375	-3.65	-3.35	13 6	47
-124.083333333333	-101.708333333333	-4.65	-4.35	14 12	47
-107.083333333333	-101.708333333333	-4.65	-4.35	15 12	47
-137.055555555556	-107.083333333333	-5.65	-5.35	16 15	47
-120.055555555556	-107.083333333333	-5.65	-5.35	17 15	47
-66.0833333333333	-61.7083333333334	-4.65	-4.35	18 10	47
-51.0833333333334	-61.7083333333334	-4.65	-4.35	19 10	47
17.625	6.25	-2.65	-2.35	20 8	47
36.625	6.25	-2.65	-2.35	21 8	47
-173.055555555556	-124.083333333333	-5.65	-5.35	22 14	47
-156.055555555556	-124.083333333333	-5.65	-5.35	23 14	47
-30.375	-8.75	-2.65	-2.35	24 5	47
-7.37500000000001	-8.75	-2.65	-2.35	25 5	47
13.2916666666667	17.625	-3.65	-3.35	26 20	47
25.2916666666667	17.625	-3.65	-3.35	27 20	47
-137.972222222222	-137.055555555556	-6.65	-6.35	28 16	47
-123.972222222222	-137.055555555556	-6.65	-6.35	29 16	47
-145.972222222222	-137.972222222222	-7.65	-7.35	30 28	47
-129.972222222222	-137.972222222222	-7.65	-7.35	31 28	47
-36.0833333333334	-46.7083333333334	-4.65	-4.35	32 11	47
-21.0833333333334	-46.7083333333334	-4.65	-4.35	33 11	47
-158.222222222222	-145.972222222222	-8.65	-8.35	34 30	47
-143.222222222222	-145.972222222222	-8.65	-8.35	35 30	47
-165.222222222222	-158.222222222222	-9.65	-9.35	36 34	47
-151.222222222222	-158.222222222222	-9.65	-9.35	37 34	47
41.2916666666667	36.625	-3.65	-3.35	38 21	47
58.2916666666667	36.625	-3.65	-3.35	39 21	47
-131.222222222222	-129.972222222222	-8.65	-8.35	40 31	47
-119.222222222222	-129.972222222222	-8.65	-8.35	41 31	47
-26.0555555555556	-36.0833333333334	-5.65	-5.35	42 32	47
-8.05555555555557	-36.0833333333334	-5.65	-5.35	43 32	47
-80.0555555555556	-66.0833333333333	-5.65	-5.35	44 18	47
-68.0555555555556	-66.0833333333333	-5.65	-5.35	45 18	47
-85.9722222222222	-80.0555555555556	-6.65	-6.35	46 44	47
-71.9722222222222	-80.0555555555556	-6.65	-6.35	47 44	47
27.2916666666667	41.2916666666667	-4.65	-4.35	48 38	47
45.2916666666667	41.2916666666667	-4.65	-4.35	49 38	47
32.9444444444444	27.2916666666667	-5.65	-5.35	50 48	47
49.9444444444444	27.2916666666667	-5.65	-5.35	51 48	47
48.625	23.25	-2.65	-2.35	52 9	47
60.625	23.25	-2.65	-2.35	53 9	47
-56.0555555555556	-51.0833333333334	-5.65	-5.35	54 19	47
-44.0555555555556	-51.0833333333334	-5.65	-5.35	55 19	47
-166.972222222222	-156.055555555556	-6.65	-6.35	56 23	47
-151.972222222222	-156.055555555556	-6.65	-6.35	57 23	47
-34.7083333333333	-30.375	-3.65	-3.35	58 24	47
-22.7083333333333	-30.375	-3.65	-3.35	59 24	47
-199.972222222222	-173.055555555556	-6.65	-6.35	60 22	47
-181.972222222222	-173.055555555556	-6.65	-6.35	61 22	47
25.9444444444444	32.9444444444444	-6.65	-6.35	62 50	47
39.9444444444444	32.9444444444444	-6.65	-6.35	63 50	47
-93.0833333333334	-79.7083333333334	-4.65	-4.35	64 13	47
-81.0833333333333	-79.7083333333334	-4.65	-4.35	65 13	47
-171.222222222222	-165.222222222222	-10.65	-10.35	66 36	47
-159.222222222222	-165.222222222222	-10.65	-10.35	67 36	47
-59.9722222222222	-68.0555555555556	-6.65	-6.35	68 45	47
-47.9722222222222	-68.0555555555556	-6.65	-6.35	69 45	47
-91.9722222222222	-85.9722222222222	-7.65	-7.35	70 46	47
-79.9722222222222	-85.9722222222222	-7.65	-7.35	71 46	47
-32.0555555555556	-26.0555555555556	-6.65	-6.35	72 42	47
-20.0555555555556	-26.0555555555556	-6.65	-6.35	73 42	47
61.9444444444444	45.2916666666667	-5.65	-5.35	74 49	47
73.9444444444445	45.2916666666667	-5.65	-5.35	75 49	47
-208.472222222222	-199.972222222222	-7.65	-7.35	76 60	47
-191.472222222222	-199.972222222222	-7.65	-7.35	77 60	47
-214.472222222222	-208.472222222222	-8.65	-8.35	78 76	47
-202.472222222222	-208.472222222222	-8.65	-8.35	79 76	47
-208.472222222222	-202.472222222222	-9.65	-9.35	80 79	47
-196.472222222222	-202.472222222222	-9.65	-9.35	81 79	47
-106.055555555556	-81.0833333333333	-5.65	-5.35	82 65	47
-92.0555555555555	-81.0833333333333	-5.65	-5.35	83 65	47
19.9444444444444	25.9444444444444	-7.65	-7.35	84 62	47
31.9444444444444	25.9444444444444	-7.65	-7.35	85 62	47
-10.7083333333333	-7.37500000000001	-3.65	-3.35	86 25	47
1.29166666666666	-7.37500000000001	-3.65	-3.35	87 25	47
-111.972222222222	-106.055555555556	-6.65	-6.35	88 82	47
-99.9722222222222	-106.055555555556	-6.65	-6.35	89 82	47
-172.972222222222	-166.972222222222	-7.65	-7.35	90 56	47
-160.972222222222	-166.972222222222	-7.65	-7.35	91 56	47
57.2916666666667	58.2916666666667	-4.65	-4.35	92 39	47
69.2916666666667	58.2916666666667	-4.65	-4.35	93 39	47
3.94444444444443	-21.0833333333334	-5.65	-5.35	94 33	47
15.9444444444444	-21.0833333333334	-5.65	-5.35	95 33	47
-9	0	-0.65	-0.35	2 1	48
9	0	-0.65	-0.35	3 1	48
-20.75	-9	-1.65	-1.35	4 2	48
-8.75	-9	-1.65	-1.35	5 2	48
-72.375	-20.75	-2.65	-2.35	6 4	48
-53.375	-20.75	-2.65	-2.35	7 4	48
6.25	9	-1.65	-1.35	8 3	48
23.25	9	-1.65	-1.35	9 3	48
-62.5416666666667	-53.375	-3.65	-3.35	10 7	48
-47.5416666666667	-53.375	-3.65	-3.35	11 7	48
-102.541666666667	-72.375	-3.65	-3.35	12 6	48
-80.5416666666667	-72.375	-3.65	-3.35	13 6	48
-124.916666666667	-102.541666666667	-4.65	-4.35	14 12	48
-107.916666666667	-102.541666666667	-4.65	-4.35	15 12	48
-135.518518518519	-107.916666666667	-5.65	-5.35	16 15	48
-118.518518518519	-107.916666666667	-5.65	-5.35	17 15	48
-66.9166666666667	-62.5416666666667	-4.65	-4.35	18 10	48
-51.9166666666667	-62.5416666666667	-4.65	-4.35	19 10	48
17.625	6.25	-2.65	-2.35	20 8	48
36.625	6.25	-2.65	-2.35	21 8	48
-171.518518518519	-124.916666666667	-5.65	-5.35	22 14	48
-154.518518518519	-124.916666666667	-5.65	-5.35	23 14	48
-30.375	-8.75	-2.65	-2.35	24 5	48
-7.37500000000001	-8.75	-2.65	-2.35	25 5	48
12.4583333333333	17.625	-3.65	-3.35	26 20	48
26.4583333333333	17.625	-3.65	-3.35	27 20	48
-136.435185185185	-135.518518518519	-6.65	-6.35	28 16	48
-122.435185185185	-135.518518518519	-6.65	-6.35	29 16	48
-144.435185185185	-136.435185185185	-7.65	-7.35	30 28	48
-128.435185185185	-136.435185185185	-7.65	-7.35	31 28	48
-36.9166666666667	-47.5416666666667	-4.65	-4.35	32 11	48
-21.9166666666667	-47.5416666666667	-4.65	-4.35	33 11	48
-156.685185185185	-144.435185185185	-8.65	-8.35	34 30	48
-141.685185185185	-144.435185185185	-8.65	-8.35	35 30	48
-163.685185185185	-156.685185185185	-9.65	-9.35	36 34	48
-149.685185185185	-156.685185185185	-9.65	-9.35	37 34	48
44.4583333333333	36.625	-3.65	-3.35	38 21	48
61.4583333333333	36.625	-3.65	-3.35	39 21	48
-129.685185185185	-128.435185185185	-8.65	-8.35	40 31	48
-117.685185185185	-128.435185185185	-8.65	-8.35	41 31	48
-24.5185185185185	-36.9166666666667	-5.65	-5.35	42 32	48
-6.51851851851853	-36.9166666666667	-5.65	-5.35	43 32	48
-78.5185185185185	-66.9166666666667	-5.65	-5.35	44 18	48
-66.5185185185186	-66.9166666666667	-5.65	-5.35	45 18	48
-84.4351851851852	-78.5185185185185	-6.65	-6.35	46 44	48
-70.4351851851852	-78.5185185185185	-6.65	-6.35	47 44	48
37.125	44.4583333333333	-4.65	-4.35	48 38	48
55.125	44.4583333333333	-4.65	-4.35	49 38	48
34.4814814814815	37.125	-5.65	-5.35	50 48	48
51.4814814814815	37.125	-5.65	-5.35	51 48	48
48.625	23.25	-2.65	-2.35	52 9	48
60.625	23.25	-2.65	-2.35	53 9	48
-54.5185185185185	-51.9166666666667	-5.65	-5.35	54 19	48
-42.5185185185185	-51.9166666666667	-5.65	-5.35	55 19	48
-165.435185185185	-154.518518518519	-6.65	-6.35	56 23	48
-150.435185185185	-154.518518518519	-6.65	-6.35	57 23	48
-35.5416666666667	-30.375	-3.65	-3.35	58 24	48
-23.5416666666667	-30.375	-3.65	-3.35	59 24	48
-198.435185185185	-171.518518518519	-6.65	-6.35	60 22	48
-180.435185185185	-171.518518518519	-6.65	-6.35	61 22	48
27.4814814814815	34.4814814814815	-6.65	-6.35	62 50	48
41.4814814814815	34.4814814814815	-6.65	-6.35	63 50	48
-93.9166666666667	-80.5416666666667	-4.65	-4.35	64 13	48
-81.9166666666667	-80.5416666666667	-4.65	-4.35	65 13	48
-169.685185185185	-163.685185185185	-10.65	-10.35	66 36	48
-157.685185185185	-163.685185185185	-10.65	-10.35	67 36	48
-58.4351851851852	-66.5185185185186	-6.65	-6.35	68 45	48
-46.4351851851852	-66.5185185185186	-6.65	-6.35	69 45	48
-90.4351851851852	-84.4351851851852	-7.65	-7.35	70 46	48
-78.4351851851852	-84.4351851851852	-7.65	-7.35	71 46	48
-30.5185185185185	-24.5185185185185	-6.65	-6.35	72 42	48
-18.5185185185185	-24.5185185185185	-6.65	-6.35	73 42	48
